user_id,listening_date,track_id,track_name,valence,energy,tempo,track_duration_ms,listening_duration_ms,emotional_intensity
user_006,2026-05-01,track_035,VibeSync Track 035,0.136,0.286,153.5,238112,204372,2.9429568
user_006,2026-05-01,track_071,VibeSync Track 071,0.407,0.276,118.9,251090,229350,2.2667425
user_006,2026-05-01,track_038,VibeSync Track 038,0.438,0.701,115.4,153208,64985,0.6086928333333335
user_006,2026-05-01,track_029,VibeSync Track 029,0.857,0.835,133.2,224544,185488,0.4420797333333334
user_006,2026-05-01,track_030,VibeSync Track 030,0.377,0.399,84.3,182893,116330,1.2078931666666668
user_006,2026-05-01,track_115,VibeSync Track 115,0.596,0.203,91.2,260591,184893,1.2449462
user_006,2026-05-01,track_037,VibeSync Track 037,0.792,0.513,149.6,283925,220089,0.7629751999999999
user_006,2026-05-01,track_019,VibeSync Track 019,0.505,0.618,93.0,239566,234865,1.9376362500000002
user_006,2026-05-02,track_081,VibeSync Track 081,0.596,0.533,104.6,268674,144371,0.9720980666666668
user_006,2026-05-02,track_075,VibeSync Track 075,0.857,0.593,122.9,216319,178882,0.4263354333333334
user_006,2026-05-02,track_089,VibeSync Track 089,0.573,0.661,97.4,159114,133256,0.9483385333333335
user_006,2026-05-02,track_004,VibeSync Track 004,0.654,0.754,156.8,268494,154443,0.8906213
user_006,2026-05-02,track_049,VibeSync Track 049,0.412,0.326,126.2,192974,83078,0.8141644000000001
user_006,2026-05-02,track_002,VibeSync Track 002,0.611,0.7,118.0,204146,76884,0.49846460000000004
user_006,2026-05-03,track_024,VibeSync Track 024,0.616,0.23,129.1,227710,152179,0.9739456
user_006,2026-05-03,track_016,VibeSync Track 016,0.276,0.189,123.4,214283,212268,2.5613672
user_006,2026-05-03,track_118,VibeSync Track 118,0.598,0.903,96.1,207157,135114,0.9052638000000001
user_006,2026-05-03,track_114,VibeSync Track 114,0.743,0.669,113.3,211397,208362,0.8924839000000001
user_006,2026-05-03,track_101,VibeSync Track 101,0.442,0.493,127.9,238054,147004,1.3671372000000002
user_006,2026-05-03,track_099,VibeSync Track 099,0.457,0.472,153.3,154703,133956,1.2123017999999999
user_006,2026-05-03,track_002,VibeSync Track 002,0.611,0.7,118.0,204146,82706,0.5362105666666667
user_006,2026-05-03,track_000,VibeSync Track 000,0.404,0.705,106.4,153564,109191,1.0846306
user_006,2026-05-03,track_095,VibeSync Track 095,0.125,0.641,113.1,208902,182024,2.6545166666666664
user_006,2026-05-03,track_013,VibeSync Track 013,0.427,0.665,118.8,256749,244182,2.3319381
