track_id,track_name,valence,energy,tempo,duration_ms,mood_label
70gUpEnhuX4OxklDsYewHY,365 - Jonas Aden Remix,0.502,0.802,123.987,165998,neutral
4HdewKe7UT4HfNbgDkAnt0,Fan,0.422,0.418,77.504,188736,neutral
51dtuxlIbeDb6PolQbELol,Pain (Soul Eater),0.457,0.738,150.992,230141,neutral
1yRCB6yZfElcF0cbApAPls,Breakup Shoes,0.436,0.44,155.731,185443,neutral
6jGYrW5pzaqyAHJAifMGjl,Married Man,0.503,0.931,135.951,209110,neutral
6Z1NaSQ0W011ko8IjGCFy1,Right Now,0.492,0.96,180.783,268733,neutral
7bK7xkaeBFejqobLYA2HuV,Black Lightning (Theme from “Black Lightning”),0.46,0.62,170.119,227248,neutral
7CdP58zgYCIMmVkexbWoiJ,"Overture No. 2 in B Minor, BWV 1067: VII. Badinerie. Staccato",0.46,0.562,135.656,80760,neutral
1y1yn6RaBiq00ZdZiI3sjm,Hard Times,0.425,0.623,160.03,180480,neutral
6XBBucuO6AxPG7SCu4DiXe,"Karuthavanlaam Galeejaam (From ""Velaikkaran"")",0.475,0.94,89.951,208464,neutral
6ZIy7dBjHzPjfWh14Xx8s9,"Piano Concerto No. 27 in B-Flat Major, K. 595: III. Allegro",0.454,0.133,112.673,471120,neutral
26fhK0alfDoLlIeLSFTUiq,Window - Acoustic,0.499,0.472,94.093,206280,neutral
159I3AGcGE1omKv6yFdUpL,Get Rowdy (K-Kwik & Road Dogg),0.458,0.764,98.008,218215,neutral
7JfDhXwm6gdzfRzgx7xoQa,Clarity,0.48,0.725,103.51,256053,neutral
5RBTsgXKVHERXeLKB2p3yp,Foreign Student,0.421,0.475,123.041,206875,neutral
4vUBW0HH0Uoo2CabjVtFca,Sound in Color,0.484,0.415,94.024,222128,neutral
4k7vPnImaZZZv95BvkjbfO,Beba,0.434,0.671,111.022,253973,neutral
4yvTUvWmClCcAOb2mrQUC1,Nemo - Remastered,0.456,0.673,125.048,276121,neutral
7tPE7BBeuVPuCeWhn8VuOA,Celebrate,0.483,0.652,168.331,212661,neutral
3h0oeP6wsaOdsm0y624cYk,SURF & SOUL,0.492,0.401,172.091,141758,neutral
5zowhH5eiytVl7BTJ7Dimb,Brown Sugar - Incognito Molasses Mix,0.484,0.568,82.98,324613,neutral
1ze7vHbvcJRTKDzwPHHFzm,PTSD,0.463,0.613,84.109,184344,neutral
3rDuYJzkBZw9jbbrRatwWu,From a Distance,0.441,0.233,94.023,175320,neutral
7oKjliwl4TC4NnT0LTqrI9,"St. John Passion, BWV 245, Pt. 2 (Excerpts): Ach Herr, laß dein lieb Engelein",0.47,0.376,62.346,135427,neutral
4URV7vHeA6cQRZNICs0KCz,Group Therapy (Messages Pt. 4) [ABGT273],0.467,0.663,127.719,50977,neutral
3o9bCtbzWvUAqqrZZ9H0KZ,How I Roll,0.484,0.803,99.972,235571,neutral
4lONMreLKumaj3zA35niCP,"Le nozze di Figaro, K. 492, Act I: Taci, vien gente - Susanna, il ciel vi salvi (Live)",0.439,0.161,129.746,198773,neutral
075CoAV1M30tLgZedfOJkK,Once Upon a Time,0.483,0.607,108.047,186932,neutral
7dbkXzyHALIXF32b2nVN0M,Movin' up,0.438,0.416,135.102,156056,neutral
6xlQThw6yndqTkWkNZHw0N,Animal,0.425,0.703,130.103,176718,neutral
6mQCqK9peWQLiCtie0kGiV,Remember,0.424,0.711,123.412,270016,neutral
3yBHHDLnfiiQDYgGsjXzG6,Life That I Live (feat. Lil Ant),0.466,0.491,90.346,178625,neutral
5E0s4IOYypI4ZChbxyCaD7,Cavalier Seule,0.483,0.703,109.971,166040,neutral
3ZhtgYUeyXCdrJuxYyNQyZ,Blood Walk,0.45,0.868,95.99,202162,neutral
577bCdkjlsq4HnA9ptcCKQ,Dance Tonight,0.464,0.809,204.199,226307,neutral
0IEhU1bRVEqWCfb6Fy6w67,Death 2 Soundcloud,0.453,0.65,125.2,141038,neutral
58RpiFwObzRVi0rAZHJgS3,BJ - TV Version,0.481,0.98,105.991,90800,neutral
5VeVQq0TS0UzBZjuTO5s8S,Lifted - F-Man Remix,0.488,0.894,121.003,247254,neutral
4OBWDFOlUa4wOvfUr3X9XV,Crashing (ft. Bahari) – DROELOE Remix,0.496,0.786,115.929,190345,neutral
7Kth3JPrAA9t1gwDL61zSn,Lotta Love,0.486,0.603,105.0,170667,neutral
6CGcLyBZmoIiCd8mvplip9,Bleed,0.491,0.611,170.016,228754,neutral
4I1TmJq4WPIVn6dvPAgULa,Ready Set Go,0.485,0.616,113.797,232466,neutral
3yMkxPUpfp85IuFOGkCZGh,Las Ciudades,0.429,0.45,75.36,206987,neutral
7l4zu1bOOhIgxdsIEC80MH,Actual Proof,0.467,0.551,84.038,182725,neutral
4f7jfX8na4oknQOpnDqI7g,Let It Snow! Let It Snow! Let It Snow!,0.479,0.263,120.357,166000,neutral
6VCC8ItNcV6w7v1Wgn0yjd,Shut Up and Stare,0.458,0.472,115.132,257409,neutral
6AvfZXpbb6r35DfF7gHPRq,Wait,0.452,0.603,126.088,190643,neutral
6JnMOIZw4vOcjKXktojhHo,Last Claim,0.45,0.921,130.163,193881,neutral
1YDTTrPsvZBVqPJUpK9mNa,Henderson,0.494,0.813,184.926,171067,neutral
4ojsBj5Kz0uQ1PXz3bfkQB,Winter Is Not Coming,0.488,0.806,172.012,213831,neutral
5r4xeiTaSjYt38mfY6dnEH,Tore Up Over You - Live,0.563,0.936,139.656,445063,neutral
5Zs4KxR5bHasBbKTnsGk9l,Liiions,0.529,0.685,120.166,103619,neutral
55ul9UuyMMZYBS1taV9wdY,Rumors - Amersy Remix,0.572,0.875,124.986,130200,neutral
3OCm7LWs7Wsqy8Ny3Oig4k,Éternité,0.523,0.828,174.189,180560,neutral
24yw5bGe84zNy3M7hfqwuP,Back Home,0.534,0.691,183.784,112174,neutral
7v4FcfTunALxDzSyUG6LYY,East St. Louis Toodle-Oo,0.558,0.454,79.011,183560,neutral
31YAdEfLgId4seqzOLgkly,"4 Leichte Tanzstücke ""Musik für Kindertheater"": I. Der gestiefelte Kater",0.568,0.0553,99.531,45053,neutral
3HiIli6fZQc9jPLMHzYJAR,Catching Fire,0.58,0.654,97.974,182574,neutral
3g8aVZDr4gHldsmfnUqk9V,Butt Dial,0.578,0.486,179.899,194468,neutral
28KXf3VydNTYGh9MXJ0Tbs,Ve'eem Tavo'ee Elay (And If You Will Come to Me) - Special Version,0.534,0.879,110.074,231273,neutral
0EZNB3ROb7XvpksIAd1U9R,Help You Out,0.524,0.506,111.941,265770,neutral
6ytFbcnLPsPE12TulsUzRh,My Dream Came True,0.525,0.301,101.937,192000,neutral
6uYwetMAbvaHeE7c1vh5Id,Agora,0.549,0.566,140.081,233702,neutral
0wOO7kQLA6a3UB2ht76vGE,Metal,0.563,0.692,120.149,113575,neutral
5kV07JIqWg5M0NI6CITF5T,La Realidad,0.532,0.705,132.025,194413,neutral
1Zf70J2RuyWuUF7HMA2QJj,Home Again,0.525,0.213,126.249,211132,neutral
6uN4qvaFynP5J0LIWuyzcw,Chef,0.527,0.418,74.095,214054,neutral
1ndoLbKRFJTLlajY8Gz7jZ,Blue Reaper,0.566,0.268,189.909,62023,neutral
7da9ZOd47iHHHekT7jGvsc,Cabin Fever (ASOT 903) - Orjan Nilsen Club Mix,0.556,0.582,131.966,189090,neutral
0s4HVMXBQby7KWjyclbTEr,Night Terrors,0.583,0.976,105.025,180571,neutral
2rJF1h0EfKZkgPIB751A78,You Know,0.51,0.485,119.97,192250,neutral
56YRom6xzcXcvD4AfRjQoe,Beautiful Day (Acapella),0.572,0.363,207.602,149520,neutral
3pD2yewXnZdQeCRJCqeUKX,The Thraxington Express,0.587,0.496,160.13,176042,neutral
7aXH7YjPAixvHIPxCKxwIo,Success (T.I.M.E),0.584,0.831,100.22,194685,neutral
7G5H53tZmCGF6SjGGO1RRT,Come Tomorrow,0.569,0.833,180.088,286053,neutral
4aD2gsLy6CUzoYCyLGpPV3,Take These Words,0.52,0.629,95.009,186947,neutral
303QJcPey7DrwoIQzHAEjm,Moon & The Stars - Rebourne Remix,0.506,0.871,149.939,163304,neutral
71GMGzZUQpIxPOwe927xz8,On Gawd,0.532,0.706,156.99,183808,neutral
4zw34A16cCVfHJt8u19zMH,Islands,0.58,0.971,127.895,185625,neutral
2zx3a02XHYBR0rI9un2rTv,Medication,0.535,0.595,140.039,192470,neutral
66ZyUizNCeCZpM5tOLOVjq,Kandalle Kannale,0.543,0.862,91.96,202162,neutral
0lABLKWB5pKptODyyQdamG,Homework (feat. THEMXXNLIGHT),0.519,0.542,156.01,184660,neutral
0ZOwxSlfqGJVhIksG2yB5j,foolish,0.541,0.439,80.196,64346,neutral
2Wp3oraVgGDVcuWlOtxw0r,Lo Nuestro Fue Muy Top,0.533,0.625,89.99,228920,neutral
1eCrZgNrvX81QFVn5paXSH,Like That,0.517,0.937,128.019,172500,neutral
49ycF0wH1GToyfK0X1kzqc,Astral Pirate Theme,0.576,0.907,86.773,247914,neutral
3p6hnejEQYXkiTO1lAzVc0,Euphoria,0.562,0.799,104.995,228615,neutral
6w1Tt5A8pb0dhz6iT67ZlF,The Spellbook,0.529,0.809,178.761,223000,neutral
2vK2cAHRNfFDuJ4LRj5NZ2,Hotline,0.575,0.569,149.974,212800,neutral
3ehmXxajDj0yILvbLfLl11,Colombia Caribe,0.557,0.874,113.94,187180,neutral
42F1nhRpJ17h52GwJkDbbm,All Night Long,0.516,0.56,174.12,180953,neutral
75rgLS9E9vihSvWBlpRAMF,Anyway,0.525,0.714,124.985,157962,neutral
7a61jZv8dl1bxWH0MDNbwd,Devil in a Prom Dress,0.568,0.747,120.049,237270,neutral
2tocd0e0UQUU8TgQGQ0BPy,Will You Feel the Same,0.534,0.658,140.203,209267,neutral
3WCS4mNjMGGIjkDw9iKJdD,My Rat Pack,0.541,0.53,179.921,106682,neutral
5xuYgLzLhNo5nsyLDC2Hse,I Might ◑,0.535,0.302,135.078,255799,neutral
0IquWau9UyVY4cR8tOxTNd,Polaroid - HUGEL Remix,0.583,0.374,124.994,210444,neutral
5pfG7lFSq58sb2spZ3DA0C,Well Done Remix,0.549,0.769,103.507,256000,neutral
3KnLHwhRhJGuQM822JVSoI,Morning Light,0.55,0.497,155.908,243040,neutral
2xmY42w7GJtZmzxSaKan4y,"12 Études, Op. 25: No. 3 in F Major ""Horseman""",0.525,0.184,71.907,114000,neutral
1y1BouzPo1L4AtJ2wbD77q,All This Glow,0.528,0.628,131.041,307212,neutral
6acdKgBrJoYKbJD6WhG81R,IDGAF,0.51,0.544,97.028,217947,neutral
04oBGAAoaCLgTxaXFBxwlM,Flowers and Rope,0.518,0.553,99.913,135411,neutral
5KDfDLEaGAQ2uyuzsWByVa,SWING (feat. Normani & Davido),0.515,0.603,97.887,303889,neutral
5XO0LmpnGeKV5geZj2lbT1,Party,0.513,0.892,124.005,184734,neutral
2kYnQoCYKNWvAmjFMtixWk,Moment's Notice - Live,0.583,0.521,123.783,401680,neutral
519K2Qbr7NkKYpCMOp4zz4,Push It On Me - From “What Now?”,0.568,0.646,99.141,233747,neutral
5Zvdqc3K28Mukg7f8l5FWO,Way Back,0.538,0.723,107.996,144444,neutral
49APzn3tPZ40EdSdyDAdeB,Mistaken Identity,0.525,0.668,136.003,318068,neutral
6vfMav2mVgDLwGr06vmKcK,La Gata Bajo La Lluvia - Bonus Track,0.558,0.768,167.437,211640,neutral
5cIQGhMuC25OthQBLoBiq5,When I - DJ Zinc X Makoto,0.553,0.89,174.006,244224,neutral
5ot0zzrOGRncwqLpT6igV0,Gundog,0.551,0.956,120.055,170000,neutral
0w7TNq1lvdupYXDMvssCOp,Shakala Kabum Bum Bum,0.565,0.686,130.015,172083,neutral
2klDbworZrpF2cyikJUoy8,Call It Home,0.511,0.593,97.994,218571,neutral
2D8FLnCU84BlBzwUVXKrPV,Top ONE Percent (EC3),0.587,0.937,165.794,323495,neutral
6aQlA3jKDAl6vH9vNDdHA2,Twitching Time,0.564,0.58,123.655,130123,neutral
41WURiqanp0f4Nmw4L2Ezg,I Don't Want To Work Today,0.574,0.697,119.969,205536,neutral
76v3BntynHQflWb5ptBgV4,Tougher Than The Rest - Recorded At Sound Stage Studios Nashville,0.516,0.496,100.511,232373,neutral
5YzBL3vkQnp3JbeDRRSbSQ,Pick Up,0.513,0.601,124.912,398151,neutral
7hukHvH6RWc5CBDIzUzlt8,Mabo Martin Mandela,0.543,0.753,83.013,207243,neutral
2vVrjabuLyh5YEoZM412H9,Think About Me,0.579,0.627,130.665,146000,neutral
1G3YOUoHADFEaijWZcW3vy,Trailer Park Hollywood,0.519,0.681,86.007,237333,neutral
1XB2VdBWVoVVIoS7k7fxdy,Bidness,0.546,0.505,124.031,158747,neutral
0cgs0GFKcF4kP7SO9bwtZp,Ain't Ez,0.557,0.426,80.463,319547,neutral
5Sf66v8YYJGR0MmuXurCl8,Feelings,0.51,0.62,123.0,238781,neutral
4y7nbiLsNDeJjPVrnRTWjk,I Only Love My Bed and My Momma,0.533,0.258,88.012,88651,neutral
4Qdqs9Wg74mOegMUx2Bb1u,Stay,0.569,0.376,81.009,109630,neutral
5wwAk1r4VyqEQfIOcD1LyM,Crow,0.572,0.883,156.035,223453,neutral
68PRRx0EgIKJiWizfCwReN,Changed Up,0.58,0.693,144.974,133004,neutral
78IrT7Fr6NPBb9VDx5ib8X,Cinmatix 2020,0.54,0.857,133.059,204347,neutral
3eZNHwRkJ8V75psXi9Utyo,Trapanese,0.545,0.785,110.056,133079,neutral
263HRgaCAcMPbtkySC1Rqo,Too Fit to Quit,0.533,0.566,127.988,150000,neutral
6293KEoGPI5A4qoDDtJDN2,Brain Washed,0.532,0.929,175.099,241714,neutral
5rgjKpOTyoQGk7amLYCquZ,Enlightened,0.525,0.712,145.065,226749,neutral
01vaH2J2v4XBC4jGwXb7tc,Still Glow,0.521,0.481,103.904,234840,neutral
7lR681gCdubcd1wWVsHq7Y,Told You,0.548,0.721,180.02,238453,neutral
3c5mgtzNAxpWY4jgMEpyBN,Find You Out,0.522,0.335,127.125,156752,neutral
1HZEGewHyCZ7AKlgggyaxr,Long Way Down,0.556,0.536,160.022,208248,neutral
3D2t37GZ5yxBQVF7pBDCgF,Only Life I Know,0.529,0.802,78.967,321085,neutral
6Jx72DsbfDBpigKOR5BhVY,Lifeline,0.526,0.709,134.995,179825,neutral
6Zbh7y9KpuJ7kST99FryiI,45 Must Go,0.564,0.264,148.005,84651,neutral
4sGmziN2LsJdWOOMlekoD2,Solo Cristo Satisface,0.583,0.133,91.433,289562,neutral
05bIw49oVIztN3mwOyYKY5,Activate (ASOT 874) [Trending Track],0.543,0.855,138.076,64370,neutral
19SEn5eUuuixwxFPNtrq7D,This Town - Gucci Mane Edit,0.526,0.463,147.965,202267,neutral
6KxdrDwKrEkkL4G2MN7DId,Vagina,0.57,0.484,132.021,153678,neutral
60hWRAtPudfYx4cpiLOvPG,Let Me Know,0.551,0.418,147.865,68510,neutral
737lmpUScW6xckYagTWacT,แม่เกี่ยว,0.519,0.878,124.078,243653,neutral
3JIgATVeksytWG0t6BqjUF,Bad Habits,0.505,0.913,98.031,210813,neutral
17HSXsV2uEJrkSeGGDewNd,The Years,0.582,0.494,97.359,309014,neutral
3wpXMP104iViDgfOyx2bJ0,La Adelita,0.566,0.212,95.979,227812,neutral
1qvIix51wvQNk5GEfW68t3,Lake Merrit,0.526,0.557,84.132,150420,neutral
0Yb4hevt2j6RGct0BsAhBs,To Be Loved,0.539,0.486,150.105,216320,neutral
6gUwCO6N0Mi3HLTkgEgFKh,You Can Call Me Al,0.556,0.794,122.04,334426,neutral
3SagqXXt1KFUZY5vL7uzMd,Coupe_90,0.53,0.154,82.018,70000,neutral
0F0f8pikZmKoLjXRatH32W,On the Road,0.505,0.731,174.062,205733,neutral
53MH1Qctb41aXAkpomiMas,Thinking High,0.565,0.00645,138.49,147292,neutral
4GzPgG2iduQd37n8eQYE8g,Understand Us,0.533,0.54,91.511,284601,neutral
5hZfQncBpAfDqgqDGzTfuW,Everyone Will Follow - vs. Blackbox Remix,0.566,0.952,121.042,276378,neutral
28ek86CH6P159KA3o8ZbJc,Heathanz,0.548,0.926,112.008,158067,neutral
5DClCGHLASaImRSZ64wSkZ,Tangerines & Daffodils,0.507,0.966,139.954,139787,neutral
4QVEIlbG87tj6OZREXoNdu,Seersucker Dress,0.562,0.692,199.982,201753,neutral
4k7WlTVK7BJ33VBIJtgjBo,YELLOW,0.542,0.441,93.985,226595,neutral
1bWC5rjoNM2vTeOnQNiBs5,Swim.,0.525,0.527,147.998,103784,neutral
556LJMJMhRJUNb4IggLTMM,Loud,0.564,0.858,112.038,199920,neutral
4xU88UBN7gooQxWD1zySFy,Hold Me,0.54,0.641,130.133,196677,neutral
0d29ZVNUaxWOtUFzElL3B9,"Nameless, Faceless",0.535,0.87,121.948,194867,neutral
7k1YG4KliiXCVawNyvwT7X,SHE BAD,0.564,0.908,108.018,207989,neutral
1iwnT4oDYh5Xx8vQiXtrqL,Nobody Gives a Damn,0.559,0.905,129.141,200789,neutral
3Echf0mwqAwigi66dgMhSC,What's Up,0.586,0.63,174.145,54779,neutral
7EFkSnv9XMMQcagu54ibm0,Vier,0.587,0.384,79.503,61936,neutral
3vfCOp4q21VYbPov3nHQQX,Walls,0.581,0.448,93.099,179307,neutral
5G7L7M8S4hPaBqv0hrHu5z,Asado y Fernet - En Vivo,0.541,0.797,147.256,254346,neutral
6OHq7BES4BTzFTfRnTa6EU,No More Chains,0.553,0.6,89.974,192853,neutral
0QSt5KmJzRqU1gFJJfQJ0Q,Introduction,0.568,0.00543,135.578,31200,neutral
28lUehBlv9lcVTWOd184gQ,Papa Mwen.,0.511,0.624,101.962,342413,neutral
1lGdOYgBElQfugmEtq2Vox,De Que Callada Manera,0.506,0.593,175.045,289411,neutral
1QW8rrKU8H5yOeGO0qgHsz,Invisible Worlds,0.53,0.87,153.996,205866,neutral
6CbiLNbsn99SsKx5OzMWXC,Dreamers,0.54,0.485,140.0,214200,neutral
0aTWAfMk7ol5QaTYKJw9H1,Run Into The Night,0.554,0.344,173.842,187910,neutral
3t35Gl89MBdzXZYhz2owdG,Slide,0.581,0.794,159.898,216787,neutral
3odeo2xRyU12KTPbXKSdsp,I Won't Break,0.56,0.774,89.999,301374,neutral
4R7T1sa5bzfShrGtJD1vn5,Two Days,0.561,0.631,149.141,209513,neutral
4JcBsAKFgscH8BGNoSCEmY,I'm Falling,0.554,0.655,130.963,192384,neutral
7kMGigcbp67HGW7yHhMuRS,"Selig ist der Mann, BWV 57 for the Second Day of Christmas: VII. Aria (Soprano). Ich ende behende",0.538,0.026,170.438,245760,neutral
1Ycb0pk6MtUsUtcSN9ossS,I’m The Type,0.519,0.456,116.003,241281,neutral
11EVLB6fdtP9U98BKWjmo0,Angry Bird,0.587,0.375,117.963,259322,neutral
2MUG3TMMEvGjgSVYZoyvaz,Blow Up,0.547,0.798,124.003,196452,neutral
1dFBdRmwd179SSfTNaW48W,Back to You,0.506,0.613,98.995,211120,neutral
2twuWVm42q3E4okRqfv8U1,Nowo,0.519,0.721,107.978,197851,neutral
5lkL7U4KIaiDEJrwuboTlG,Fuck a Baecation,0.562,0.594,126.735,267076,neutral
31nTokeZdTLSLGNqQkVamU,Living That Jazz Life,0.558,0.807,102.351,287000,neutral
2IgRtxTO0iJLfc6qf8LKds,Hush Little Baby,0.552,0.287,99.717,95137,neutral
77CewrWa29cbQUWFsxtBPi,Prove,0.572,0.658,123.582,140733,neutral
6FU0EblSgmAJBrXSUJhZ7X,Anbe Anbin,0.578,0.377,68.235,189320,neutral
27OoBtZtIY9bxtd1hzpyIX,Is Ya Lost Boy,0.535,0.635,150.129,295653,neutral
59zXhPr1dK1qyLFLD5VJT0,Forgiveness Interlude,0.565,0.286,56.831,127205,neutral
2gCKYIQ3mtqu2qELynqYGp,Reach Out,0.528,0.742,126.082,207817,neutral
6Fkvu4Vw4pFKMjQDWvseYC,The Hero,0.522,0.97,132.98,220438,neutral
0T9B9ZVzMPmgNZB0KgoV60,Headcrusher,0.587,0.708,85.539,325452,neutral
6Q8EtrQdyPsD6hhNxqSJPN,"Compare Yourself to Who You Were Yesterday, Not to Who Someone Else Is Today",0.558,0.725,120.988,228099,neutral
2ZZzBOjX0tYDZbOTF2vhIq,SAD PARTY,0.585,0.725,141.928,121657,neutral
0ccVD0uOB3ILkkO5sWu0aD,I Got the Juice,0.542,0.504,141.939,100682,neutral
1BFgrWeTgJUaxfxY7HVlrm,My City,0.507,0.72,85.426,244360,neutral
1AeRL1lwWOkgn8adQPZAKb,Ray Allen,0.512,0.667,77.547,202136,neutral
3McX0mZ2WQHwz1YBF1npBx,Escobar,0.533,0.795,139.925,168004,neutral
34ZwBV60a3lJESNDzXgs22,Packs (feat. Fred Blaze),0.534,0.69,157.272,232416,neutral
2o0gxWSPqf0Jq9MIWeYGYP,"A State Of Trance (ASOT 857) - Track Recap, Pt. 2",0.527,0.73,131.111,31320,neutral
3Qiea5ES7zkznynpdimf12,so Get on Up,0.577,0.652,108.009,242547,neutral
1Zrt3eIobdcn7fJ0i1kjzW,"Baby, It's Cold Outside (Glee Cast Version) (feat. Darren Criss)",0.509,0.271,110.789,166547,neutral
1SekGDN1Ehxa2FkQd22vDv,Love Will Have the Final Word,0.556,0.869,90.015,256933,neutral
41hyZMt73mbNPLfyblkxVQ,La Rosa,0.533,0.949,125.995,283086,neutral
5h8I8oK8Sz6nv0YGXoUZjW,Lights Up - Radio Edit,0.512,0.979,123.029,187805,neutral
4dWITy5mDS1zVOSDqOt8v5,Cafe D'Athens,0.516,0.874,136.03,246867,neutral
6DfvUY5HnaMNhNjT1r7JTw,Ride into Grave and Glory (War Horse II),0.53,0.852,145.005,252517,neutral
6msxq74LtpfRrhA1PnNAKZ,Sunshine,0.575,0.815,131.997,261818,neutral
3WljEX77ZEkGN8bP3dBY50,Luv Da Gun Sound,0.527,0.776,140.058,215616,neutral
6C4b0doO86lzQYKZ8hCdRz,Olvidala,0.575,0.566,156.326,299520,neutral
4sruNlXePR0xxxQyRQCjin,Tryna Get Rich,0.518,0.529,130.174,99161,neutral
3P1RZHm2ch9f6sdGaOp0Z1,Messy - R3HAB Remix,0.509,0.663,108.007,153333,neutral
5KzdGJY0B4ca9b6M2AXGIY,Hot (M.F.C. Radio Edit),0.584,0.481,89.948,187467,neutral
4QKSddGl9MHL7AF23s0fR1,Slippin',0.568,0.663,93.99,167440,neutral
2L0fzs99vuegQC9Tn6OZQR,Shor: The Well Tempered Chanson: III. 7:40 Samba,0.548,0.244,111.192,191987,neutral
3SaCey71rcYMJwE0boAFkH,Wheel of Fortune,0.528,0.887,177.975,176000,neutral
0UWor6IXWYURxJ2Hys4OWj,Dip Dop Afrobeat,0.51,0.814,135.045,135192,neutral
5p4TNRRFehZou9YjUEz9fe,Zany Thoughts,0.553,0.364,101.993,108042,neutral
6J6R5ODIFg64Hswb13JrdT,Invitation Only (The Masked Jazz Ball),0.547,0.445,63.994,122080,neutral
1J89cXHV9anRcBkbXTYj8a,Pump It Up - Extended mix,0.55,0.71,107.986,264352,neutral
7CGZDG8cVI1aGBewkGD5Hk,Intense (ASOT 858) [Service For Dreamers],0.549,0.625,138.02,191320,neutral
3no75FW83pP3d0I1sXrukX,"Keyboard Concerto in A Major, BWV 1055 (Arr. D. Ferella for Mandolin & Chamber Ensemble): I. Allegro",0.587,0.362,96.286,266000,neutral
3AQQ5Qjg1L7oAurE0UazJe,Shelf Life,0.556,0.942,141.022,188570,neutral
7s5fWURIOlx5eRgTwgMoEX,Tears Echo (feat. Kim Viera),0.547,0.758,84.995,248489,neutral
4ODiBgZ5L9WnJR8nxflJzD,Old Saloon,0.57,0.548,85.017,56471,neutral
27sQyrd7j7b5O5D2El2eVj,Feel Good,0.544,0.6,92.969,211613,neutral
6xb1mGIdmXt8HLH2zde9SN,The Rent Is Due,0.572,0.814,149.959,205253,neutral
4PtYVloMDdVAuB0gWA2Ufh,Bizness,0.533,0.617,130.001,168480,neutral
0AnErsGIMGD1AIQFt7IcX8,Lasagna,0.535,0.445,141.945,225828,neutral
48VeKA8WwDeURay1HPNA28,アルマンド(J.S.バッハ:パルティータ 第1番 ロ短調 BWV1002),0.511,0.0297,128.924,322493,neutral
3NgW7o2IdKZgBYEDOcv9Tr,"Watch You, Watch Me",0.518,0.984,138.03,356746,neutral
42zeeKXmfkDpI7egiT2MXY,"Violin Partita No. 3 in E Major, BWV 1006: III. Gavotte en Rondeau (Arr. For Hurdy-Gurdy)",0.516,0.138,79.207,195477,neutral
6NWhfS1MxN5yTlDDH0ooRX,Tesco Disco,0.524,0.883,119.961,284530,neutral
5KOVm1mD7sDAVfAIDEvrbz,Lights Down Low - Latin Urban Mix,0.582,0.823,98.01,203418,neutral
206Rm3kYa1AKyJBd06VSjf,Don't Forget,0.572,0.532,93.936,227573,neutral
3P9rr1BU4qqV9ILgBVWOcr,FFF (Fuck Fake Friends) [feat. King Kap],0.552,0.448,131.911,296424,neutral
3talgHOUUvkaLtJ1gkJoBP,Love Doctor,0.52,0.409,133.978,215249,neutral
3eydp9rHJAskzOevEBK267,E-Lo (feat. Jozzy),0.53,0.797,101.969,214720,neutral
0FLB0vWPtE2FOiWeObBsHl,Domino (feat. Fitz),0.548,0.628,119.962,170400,neutral
01qKwtu58Tnop5yE94unCq,Sweet Souvenir,0.523,0.378,123.765,372893,neutral
49LNGaXGJgKZ4UBCOIMhRm,Show Off,0.517,0.762,120.073,353216,neutral
2yDwB6aRIQeGGtTEaxwdP3,Mesela,0.554,0.818,127.981,202549,neutral
6EgWb0x0RkCcSpgud1FuQV,Begging You,0.529,0.55,88.017,252267,neutral
79aBRy2L05c49lXC65ky9U,"Schübler Chorales, BWV 645-650: No. 5, Ach bleibt bei uns, Herr Jesu Christ, BWV 649",0.506,0.0307,105.165,144347,neutral
3iJiXDfkkT9gAvfgBpsw9q,Sentencia,0.578,0.499,179.932,198923,neutral
6yOzaZiBk4k4jSOYZcp4pm,Christmas Every Day,0.581,0.724,77.489,219160,neutral
4x5yw3r4bLOUokkxQFkTRs,Blow My High,0.526,0.544,136.058,227601,neutral
47pVBTKYAzaxYema7P0uly,Far away,0.511,0.667,85.017,228000,neutral
4unwwdyiwPFoYD8bMSIFWN,Stoned Age,0.576,0.541,149.964,186926,neutral
17Rcrd4ARqY9CkQGUFPhJS,bamboo,0.547,0.438,98.022,159065,neutral
42KR0pnhpUFFeeBsWF7ECm,Through the Letterhole,0.534,0.605,128.213,107659,neutral
4quRuPmO5yZEyWEacErY3q,That Way,0.531,0.516,140.07,117000,neutral
37uPDy4XjdqkgVuXqSNi1D,Mailing a Letter,0.546,0.479,125.432,50747,neutral
3gYhGmre25VfEvLXboo1Ix,Gold Diggin,0.51,0.652,123.917,267097,neutral
7ICx8UXRmLzbLrORTVOM96,Nada Nuevo,0.552,0.466,139.996,195373,neutral
70uzSBasKY4CTYDcj3ZBzs,Tha Crossroads,0.535,0.479,144.283,223733,neutral
3pc1iJDMUN6HS1JeM84QtM,My Shepherd,0.511,0.52,84.776,104069,neutral
6qKv8antVgwwOfDpBisHdS,Kaadu Kulithe,0.55,0.701,113.629,168397,neutral
0rBwg6BBVJcCmuGZHyHZLO,Escobar Kilo,0.555,0.728,139.996,194091,neutral
3EZYaJTB9b7CwbIL1oQgGz,Swerve,0.565,0.827,127.925,129876,neutral
3q9RsAtn970zBYDsXGvFJS,Knifeman,0.511,0.17,108.327,71677,neutral
4fo5PIjTi8gmAoUgM7ax1y,Regresa,0.514,0.518,134.017,215880,neutral
4PslAzxyeHKcNQk8xf7Sge,10 Botellas,0.513,0.636,192.704,197042,neutral
